drug_id	target_id
DB00231	Q9UN88
DB00231	O00591
DB00231	P78334
DB00231	Q99928
DB00232	P22748
DB00232	P00915
DB00232	P00918
DB00232	Q13621
DB00233	O15111
DB00233	Q9NZK7
DB00233	P09917
DB00233	P35354
DB00234	P23975
DB00235	Q14432
DB00237	Q13002
DB00237	Q9UN88
DB00237	Q16445
DB00237	P18507
DB00237	P18505
DB00237	O00591
DB00237	O14764
DB00237	P48169
DB00237	P47870
DB00237	Q8N1C3
DB00237	P31644
DB00237	P14867
DB00237	P28472
DB00237	P47869
DB00237	P34903
DB00237	Q99928
DB00237	P78334
DB00237	P36544
DB00237	P43681
DB00237	P42262
DB00240	P04150
DB00241	P48169
DB00241	P42262
DB00241	P36544
DB00241	P14867
DB00241	P31644
DB00241	Q16445
DB00241	P47869
DB00241	Q13002
DB00241	P43681
DB00241	P34903
DB00242	P01298
DB00242	P09884
DB00242	Q7LG56
DB00242	Q07864
DB00242	P56282
DB00242	Q9NR33
DB00242	Q9NRF9
DB00242	P23921
DB00242	P31350
DB00243	Q15858
DB00243	Q14524
DB00244	P23219
DB00244	P37231
DB00244	P09917
DB00244	P05164
DB00244	O15111
DB00244	O14920
DB00244	P35354
DB00245	P35367
DB00245	P11229
DB00245	Q01959
DB00246	P21917
DB00246	P35368
DB00246	P28222
DB00246	P18089
DB00246	P28223
DB00246	P28566
DB00246	P21728
DB00246	P18825
DB00246	P20309
DB00246	P35462
DB00246	P46098
DB00246	P08173
DB00246	P08913
DB00246	P08912
DB00246	P35367
DB00246	P35348
DB00246	P08172
DB00246	P21918
DB00246	P11229
DB00246	P50406
DB00246	P14416
DB00246	P34969
DB00246	P28221
DB00246	P28335
DB00247	P28222
DB00247	P30939
DB00247	P28223
DB00247	P41595
DB00247	P08908
DB00247	P34969
DB00247	P28566
DB00247	P28335
DB00248	P07550
DB00248	P14416
DB00248	P35348
DB00248	P18825
DB00248	P28222
DB00248	P25100
DB00248	P35462
DB00248	P18089
DB00248	P28223
DB00248	P41595
DB00248	P08908
DB00248	P21918
DB00248	P34969
DB00248	P21728
DB00248	P08588
DB00248	P28221
DB00248	P35368
DB00248	P08913
DB00248	P21917
DB00248	P28335
DB00252	P35498
DB00252	Q14524
DB00253	P04150
DB00255	P62508
DB00255	P03372
DB00255	Q92731
DB00257	O15554
DB00261	Q14432
DB00262	P00390
DB00264	P07550
DB00264	P08588
DB00266	Q08257
DB00266	P15559
DB00266	Q9BQB6
DB00268	P14416
DB00268	P18825
DB00268	P28222
DB00268	P35462
DB00268	P21917
DB00268	P28223
DB00268	P41595
DB00268	P08908
DB00268	P21918
DB00268	P18089
DB00268	P28221
DB00268	P08913
DB00268	P21728
DB00268	P28335
DB00269	P03372
DB00270	O95180
DB00270	Q13698
DB00270	P54289
DB00270	Q13936
DB00270	Q08289
DB00270	Q01668
DB00270	Q9NY47
DB00272	P25021
DB00273	P39086
DB00273	P14867
DB00273	P22748
DB00273	P35498
DB00273	P00918
DB00275	P30556
DB00276	P11388
DB00276	Q12809
DB00277	Q07343
DB00277	P30542
DB00277	P29275
DB00277	P27815
DB00277	P29274
DB00277	Q14432
DB00277	O76074
DB00277	Q92769
DB00278	P00734
DB00279	P10827
DB00279	P10828
DB00280	P11229
DB00280	P08172
DB00280	P20309
DB00280	Q9UK17
DB00280	Q9NZV8
DB00280	Q14524
DB00281	Q15858
DB00281	P00533
DB00281	Q9Y5Y9
DB00281	Q14524
DB00282	P14324
DB00283	P35367
DB00284	P14410
DB00284	P10253
DB00284	P04746
DB00284	O43451
DB00285	P31645
DB00285	P23975
DB00285	Q01959
DB00286	P03372
DB00287	P43088
DB00288	P04083
DB00288	P04150
DB00289	P23975
DB00289	Q05586
DB00289	O15399
DB00289	O60391
DB00289	Q13224
DB00289	Q12879
DB00289	Q8TCU5
DB00289	Q14957
DB00289	P31645
DB00289	Q01959
DB00290	Q96JA1
DB00290	Q6UXM1
DB00292	P18089
DB00292	P14867
DB00293	P04818
DB00293	Q05932
DB00294	P03372
DB00294	P06401
DB00295	P41145
DB00295	P41143
DB00295	P35372
DB00296	Q9Y5Y9
DB00297	P34995
DB00297	Q9Y5Y9
DB00298	P35348
DB00298	P25100
DB00298	P35368
DB00302	P00747
DB00304	P03372
DB00304	P06401
DB00306	P48169
DB00306	P42262
DB00306	P36544
DB00306	P14867
DB00306	P31644
DB00306	Q16445
DB00306	P47869
DB00306	Q13002
DB00306	P43681
DB00306	P34903
DB00307	P48443
DB00307	P19793
DB00307	P28702
DB00308	P54289
DB00308	Q13936
DB00308	Q9Y257
DB00308	Q9H252
DB00308	Q9NS40
DB00308	Q02641
DB00308	O00180
DB00308	Q14654
DB00308	Q06432
DB00308	Q12809
DB00309	Q9H4B7
DB00310	Q13621
DB00311	P43166
DB00311	P22748
DB00311	P00915
DB00311	P00918
DB00312	P48169
DB00312	P42262
DB00312	P36544
DB00312	P14867
DB00312	P31644
DB00312	Q16445
DB00312	P47869
DB00312	Q13002
DB00312	P43681
DB00312	P34903
DB00312	Q05586
DB00312	O15399
DB00312	O60391
DB00312	Q13224
DB00312	Q12879
DB00312	Q8TCU5
DB00312	Q14957
DB00313	P45954
DB00313	P80404
DB00313	Q9UKV0
DB00313	Q02218
DB00313	Q9Y5Y9
DB00313	Q9NY72
DB00313	Q14524
DB00313	Q07699
DB00313	Q8IWT1
DB00313	Q9UQD0
DB00313	Q01118
DB00313	O60939
DB00313	P35499
DB00313	P35498
DB00313	Q99250
DB00313	Q9UI33
DB00313	Q15858
DB00313	Q9NY46
DB00313	P51649
DB00313	Q92769
DB00315	P28221
DB00315	P08908
DB00315	P30939
DB00315	P28222
DB00316	P23219
DB00316	P35354
DB00317	P00533
DB00318	P41145
DB00318	P41143
DB00318	P35372
DB00320	P28221
DB00320	P08913
DB00320	P41595
DB00320	P28222
DB00321	P35368
DB00321	P28222
DB00321	P28223
DB00321	O43526
DB00321	P04629
DB00321	O43525
DB00321	P23975
DB00321	P34969
DB00321	P31645
DB00321	Q99720
DB00321	P08173
DB00321	P08913
DB00321	P25021
DB00321	P08912
DB00321	P35367
DB00321	P35348
DB00321	P41143
DB00321	Q09470
DB00321	P08172
DB00321	Q16620
DB00321	Q9UK17
DB00321	Q9NZV8
DB00321	P11229
DB00321	P50406
DB00321	P41145
DB00321	P07550
DB00321	P08588
DB00321	P13945
DB00321	P25100
DB00321	P35372
DB00321	P08908
DB00321	P20309
DB00321	P28221
DB00321	Q9H3N8
DB00321	P28335
DB00322	P04818
DB00323	P21964
DB00324	P04150
DB00325	P16066
DB00327	P41145
DB00327	P41143
DB00327	P35372
DB00328	P23219
DB00328	P37231
DB00328	Q8N8N7
DB00328	Q9Y5Y4
DB00328	Q04760
DB00328	Q07869
DB00328	P35354
DB00331	Q9Y478
DB00332	P20309
DB00332	P11229
DB00332	P08172
DB00333	Q9GZZ6
DB00333	Q8TCU5
DB00333	P41143
DB00333	P35372
DB00333	P46098
DB00334	P21917
DB00334	P35368
DB00334	P28222
DB00334	P18089
DB00334	P28223
DB00334	P28566
DB00334	P21918
DB00334	P21728
DB00334	P18825
DB00334	P20309
DB00334	P35462
DB00334	P46098
DB00334	P08173
DB00334	P08913
DB00334	P25021
DB00334	P08912
DB00334	P35367
DB00334	P35348
DB00334	P08172
DB00334	P47898
DB00334	P41595
DB00334	P11229
DB00334	P50406
DB00334	P14416
DB00334	P07550
DB00334	P08588
DB00334	P13945
DB00334	P08908
DB00334	P34969
DB00334	Q9UN88
DB00334	Q16445
DB00334	P18507
DB00334	P18505
DB00334	O00591
DB00334	O14764
DB00334	P48169
DB00334	P47870
DB00334	Q8N1C3
DB00334	P31644
DB00334	P14867
DB00334	P28472
DB00334	P47869
DB00334	P34903
DB00334	Q99928
DB00334	P78334
DB00334	P28221
DB00334	Q9H3N8
DB00334	P28335
DB00335	P07550
DB00335	P08588
DB00337	P62942
DB00337	P42345
DB00338	P20648
DB00340	P08173
DB00340	P08172
DB00340	P11229
DB00340	P20309
DB00340	P08912
DB00341	P35367
DB00342	P08912
DB00342	P35367
DB00342	P08172
DB00342	P20309
DB00342	P08173
DB00342	P11229
DB00342	Q12809
DB00343	Q06432
DB00344	P23975
DB00344	P31645
DB00346	P35348
DB00346	P35368
DB00346	P25100
DB00347	O43497
DB00348	P32754
DB00349	Q9UN88
DB00349	Q16445
DB00349	P18507
DB00349	P18505
DB00349	O00591
DB00349	O14764
DB00349	P48169
DB00349	P47870
DB00349	Q8N1C3
DB00349	P31644
DB00349	P14867
DB00349	P28472
DB00349	P47869
DB00349	P34903
DB00349	Q99928
DB00349	P78334
DB00350	P23219
DB00350	P48048
DB00351	P04150
DB00351	P06401
DB00353	P21728
DB00354	P35367
DB00354	P11229
DB00356	Q12791
DB00357	P11511
DB00357	P05108
DB00358	P69905
DB00358	P29274
DB00360	P07101
DB00360	P00439
DB00360	P17752
DB00360	P60323
DB00361	P07437
DB00363	P21917
DB00363	P35368
DB00363	P28222
DB00363	P18089
DB00363	P28223
DB00363	P28566
DB00363	P21728
DB00363	P18825
DB00363	P20309
DB00363	P35462
DB00363	Q9NYX4
DB00363	P46098
DB00363	P08173
DB00363	P08913
DB00363	P08912
DB00363	P35367
DB00363	P35348
DB00363	P08172
DB00363	P11229
DB00363	P50406
DB00363	P14416
DB00363	P08908
DB00363	P34969
DB00363	P28221
DB00363	Q9H3N8
DB00363	P28335
DB00364	P02675
DB00364	P02679
DB00364	P02671
DB00364	P09038
DB00364	P01133
DB00366	P35367
DB00366	P11229
DB00367	P10275
DB00367	P03372
DB00367	P06401
DB00367	P18405
DB00368	P07550
DB00368	P18089
DB00368	P35348
DB00368	P18825
DB00368	P00439
DB00368	Q05940
DB00368	P25100
DB00368	P13945
DB00368	P08588
DB00368	P54219
DB00368	P08913
DB00368	P35368
DB00370	P41145
DB00370	P35367
DB00370	P23975
DB00370	P35348
DB00370	P18825
DB00370	P07550
DB00370	P31645
DB00370	P35462
DB00370	P14416
DB00370	P28223
DB00370	P41595
DB00370	P21918
DB00370	P21728
DB00370	P34969
DB00370	Q9Y5N1
DB00370	P46098
DB00370	P08588
DB00370	P25100
DB00370	P35368
DB00370	P08913
DB00370	Q01959
DB00370	P28335
DB00371	P48169
DB00371	P14867
DB00371	P31644
DB00371	Q16445
DB00371	P47869
DB00371	P34903
DB00372	P14416
DB00372	P21728
DB00372	P21917
DB00373	P07550
DB00373	P08588
DB00374	Q03181
DB00374	Q9H244
DB00374	P43119
DB00376	P20309
DB00376	P08173
DB00376	P11229
DB00376	P08912
DB00376	P08172
DB00377	P46098
DB00378	P06401
DB00379	Q14524
DB00379	P35869
DB00380	P11388
DB00380	Q02880
DB00381	Q08289
DB00381	Q13698
DB00381	P54289
DB00381	Q13936
DB00381	Q00975
DB00381	Q01668
DB00381	Q8IZS8
DB00381	Q02641
DB00381	P00915
DB00381	P17405
DB00382	P22303
DB00382	P06276
DB00383	P20309
DB00383	P11229
DB00383	P08172
DB00384	P37088
DB00384	P51170
DB00384	P51172
DB00384	P51168
DB00385	P11388
DB00386	Q05940
DB00387	P08173
DB00387	P11229
DB00387	P20309
DB00387	P08172
DB00388	P35348
DB00388	P35368
DB00389	P07202
DB00390	P05023
DB00391	P14416
DB00391	P35462
DB00392	Q8TCU5
DB00392	P11229
DB00392	P08172
DB00393	O00305
DB00393	O60840
DB00393	Q08289
DB00393	Q13698
DB00393	Q13936
DB00393	P08235
DB00393	P35869
DB00393	P54284
DB00393	Q01668
DB00393	Q02641
DB00394	P04150
DB00396	P08235
DB00396	P41145
DB00396	P05093
DB00396	P03372
DB00396	P06401
DB00397	P07550
DB00397	P21728
DB00397	P08913
DB00397	P35348
DB00397	P08588
DB00398	P35916
DB00398	P17948
DB00398	P04049
DB00398	P35968
DB00398	P15056
DB00398	P10721
DB00398	P09619
DB00398	P11362
DB00398	P07949
DB00398	P36888
DB00399	P14324
DB00399	O95749
DB00400	Q99456
DB00401	Q08289
DB00401	Q13698
DB00401	P54289
DB00401	Q13936
DB00401	Q01668
DB00402	P14867
DB00402	P31644
DB00402	P47869
DB00402	P30536
DB00402	P34903
DB00403	P32238
DB00404	Q9UN88
DB00404	Q16445
DB00404	P18507
DB00404	P18505
DB00404	O00591
DB00404	O14764
DB00404	P48169
DB00404	P47870
DB00404	Q8N1C3
DB00404	P31644
DB00404	P14867
DB00404	P28472
DB00404	P47869
DB00404	P34903
DB00404	Q99928
DB00404	P78334
DB00405	P35367
DB00407	P01008
DB00407	P05546
DB00408	P21728
DB00408	P28223
DB00408	P14416
DB00408	P28335
DB00409	Q99720
DB00409	P14416
DB00409	P35462
DB00409	P21917
DB00409	P28223
DB00411	Q15822
DB00411	P11229
DB00411	P08172
DB00412	O60488
DB00412	P37231
DB00413	P14416
DB00413	P18825
DB00413	P28222
DB00413	P35462
DB00413	P21917
DB00413	P28223
DB00413	P41595
DB00413	P08908
DB00413	P21918
DB00413	P18089
DB00413	P28221
DB00413	P08913
DB00413	P21728
DB00413	P28335
DB00414	P48048
DB00416	Q15822
DB00418	P48169
DB00418	P42262
DB00418	P36544
DB00418	P14867
DB00418	P31644
DB00418	Q16445
DB00418	P47869
DB00418	Q13002
DB00418	P43681
DB00418	P34903
DB00418	Q05586
DB00418	O15399
DB00418	O60391
DB00418	Q13224
DB00418	Q12879
DB00418	Q8TCU5
DB00418	Q14957
DB00419	Q16739
DB00420	P08912
DB00420	P21917
DB00420	P35348
DB00420	P35368
DB00420	P35367
DB00420	P14416
DB00420	P28223
DB00420	P08172
DB00420	P20309
DB00420	P08173
DB00420	P25100
DB00420	P11229
DB00420	P21728
DB00420	P28335
DB00421	P08235
DB00421	P04278
DB00421	P04150
DB00421	P19099
DB00421	P06401
DB00421	P31213
DB00421	Q9H8P0
DB00421	P18405
DB00421	Q8IZS8
DB00421	O95180
DB00421	O00555
DB00421	P54284
DB00421	Q02641
DB00421	Q06432
DB00421	P54289
DB00421	Q08289
DB00421	Q00975
DB00421	Q13936
DB00421	O00305
DB00421	O43497
DB00421	Q13698
DB00421	O60840
DB00421	Q01668
DB00421	Q9NY47
DB00421	Q9P0X4
DB00421	P10275
DB00422	P23975
DB00422	Q01959
DB00422	P31645
DB00423	P00915
DB00424	P20309
DB00424	P08173
DB00424	P11229
DB00424	P08172
DB00425	P34903
DB00425	P47869
DB00425	P14867
DB00427	P35367
DB00428	P11168
DB00429	P34995
DB00431	P18505
DB00431	P48167
DB00431	P23416
DB00431	P23415
DB00431	O75311
DB00432	P04818
DB00433	P14416
DB00434	P35367
DB00434	P28223
DB00434	P08172
DB00434	P20309
DB00434	P11229
DB00434	P28335
DB00435	P33402
DB00436	P22748
DB00436	Q12791
DB00436	P55017
DB00436	P00915
DB00436	P00918
DB00437	P47989
DB00439	P04035
DB00440	P04818
DB00440	P00374
DB00441	P23921
DB00441	P04818
DB00441	P30085
DB00443	P04150
DB00444	P11388
DB00445	P11388
DB00445	O14646
DB00446	P08174
DB00448	P20648
DB00449	P22303
DB00449	P07550
DB00449	P06276
DB00449	P08913
DB00449	P35348
DB00450	P14416
DB00450	P35348
DB00451	P10827
DB00451	P10828
DB00452	P61073
DB00454	P41145
DB00454	P23975
DB00454	Q05586
DB00454	O15399
DB00454	Q14957
DB00454	Q12879
DB00454	P35372
DB00454	P08172
DB00454	P08173
DB00454	P08912
DB00454	P11229
DB00454	P20309
DB00454	Q01959
DB00454	Q13224
DB00454	P31645
DB00455	P35367
DB00457	P18089
DB00457	P35348
DB00457	P35368
DB00457	Q9H252
DB00457	Q9NS40
DB00457	P25100
DB00457	P08913
DB00457	Q12809
DB00458	P35368
DB00458	P28223
DB00458	P21918
DB00458	P21728
DB00458	P23975
DB00458	P34969
DB00458	P31645
DB00458	Q01959
DB00458	P08173
DB00458	P08912
DB00458	P35367
DB00458	P35348
DB00458	P08172
DB00458	Q9UK17
DB00458	Q9NZV8
DB00458	P11229
DB00458	Q12809
DB00458	P50406
DB00458	P14416
DB00458	P25100
DB00458	P08908
DB00458	P20309
DB00458	P28335
DB00459	P10276
DB00459	P10826
DB00459	P48443
DB00459	P29374
DB00459	P28702
DB00459	P13631
DB00459	P19793
DB00461	P23219
DB00461	P35354
DB00462	P20309
DB00462	P11229
DB00462	P08172
DB00463	P48169
DB00463	P42262
DB00463	P36544
DB00463	P14867
DB00463	P31644
DB00463	Q16445
DB00463	P47869
DB00463	Q13002
DB00463	P43681
DB00463	P34903
DB00464	P04070
DB00464	P07225
DB00465	P23219
DB00465	P35354
DB00466	O75311
DB00466	P14867
DB00466	P24046
DB00466	P23416
DB00467	P11388
DB00468	P14770
DB00468	O15554
DB00469	P23219
DB00469	P35354
DB00470	P34972
DB00470	P21554
DB00471	Q9Y271
DB00471	P09917
DB00472	P31645
DB00473	Q9Y5Y9
DB00473	Q14524
DB00474	P14867
DB00475	Q9UN88
DB00475	Q16445
DB00475	P18507
DB00475	P18505
DB00475	O00591
DB00475	O14764
DB00475	P48169
DB00475	P47870
DB00475	Q8N1C3
DB00475	P31644
DB00475	P14867
DB00475	P28472
DB00475	P47869
DB00475	P34903
DB00475	Q99928
DB00475	P78334
DB00476	P31645
DB00476	P23975
DB00476	Q01959
DB00477	P21728
DB00477	P35368
DB00477	P21917
DB00477	P28223
DB00477	P28335
DB00477	P41595
DB00477	P21918
DB00477	P17405
DB00477	P08908
DB00477	P34969
DB00477	P35462
DB00477	P35348
DB00477	P25100
DB00477	P18825
DB00477	P08913
DB00477	P18089
DB00477	P35367
DB00477	P11229
DB00477	Q12809
DB00477	P50406
DB00477	P14416
DB00477	P02763
DB00477	P19652
DB00477	P20309
DB00477	P0DP23
DB00477	Q9H3N8
DB00480	O14788
DB00480	Q96SW2
DB00480	P33151
DB00480	P35354
DB00481	Q92731
DB00481	P03372
DB00482	O15530
DB00482	P35354
DB00483	P22303
DB00483	Q15822
DB00483	P08172
DB00484	P18089
DB00484	P08913
DB00484	P18825
DB00486	P34972
DB00486	P21554
DB00487	P11388
DB00489	P07550
DB00489	P08588
DB00489	Q12809
DB00490	P08908
DB00490	P14416
DB00491	Q8TET4
DB00491	Q14697
DB00491	P10253
DB00491	O43451
DB00492	P12821
DB00494	P21964
DB00495	O14746
DB00496	P20309
DB00496	P08173
DB00496	P11229
DB00496	P08912
DB00496	P08172
DB00497	P02763
DB00497	P19652
DB00497	P41145
DB00497	P41143
DB00497	P35372
DB00498	Q9BQB6
DB00499	P10275
DB00499	P35869
DB00500	P23219
DB00500	P35354
DB00501	P25021
DB00502	P35462
DB00502	P14416
DB00502	Q13224
DB00502	P21728
DB00502	P28223
DB00504	P35372
DB00505	P20309
DB00505	P11229
DB00505	P08172
DB00508	P21728
DB00508	P11229
DB00508	P14416
DB00508	P08172
DB00508	P41595
DB00509	P10827
DB00509	P07202
DB00509	P10828
DB00511	P05023
DB00513	P00747
DB00513	P08519
DB00513	P00750
DB00514	P41145
DB00514	P23975
DB00514	P36544
DB00514	P41143
DB00514	P13498
DB00514	P04839
DB00514	P14598
DB00514	P19878
DB00514	P63000
DB00514	P15153
DB00514	Q15080
DB00514	P31645
DB00514	P35372
DB00514	Q99720
DB00514	P30926
DB00514	Q8TCU5
DB00514	O00264
DB00514	P32297
DB00514	Q15822
DB00514	P17787
DB00514	P43681
DB00517	P20309
DB00517	P11229
DB00517	P08172
DB00518	Q71U36
DB00518	P68371
DB00519	P12821
DB00521	P07550
DB00521	P08588
DB00522	P05981
DB00523	P10276
DB00523	P10826
DB00523	P48443
DB00523	P28702
DB00523	P13631
DB00523	P19793
DB00524	P55017
DB00527	Q9Y5Y9
DB00527	Q14524
DB00527	P0DP23
DB00528	Q06432
DB00530	O75469
DB00530	P00533
DB00532	Q14524
DB00533	P15502
DB00533	P35354
DB00534	P51649
DB00534	Q13621
DB00535	P05164
DB00536	P05091
DB00536	Q14353
DB00536	P07998
DB00536	Q15334
DB00537	P11388
DB00539	P03372
DB00540	P50406
DB00540	P08912
DB00540	P35367
DB00540	P35348
DB00540	P35368
DB00540	P31645
DB00540	P23975
DB00540	P28223
DB00540	P25100
DB00540	P08908
DB00540	P20309
DB00540	P14416
DB00540	P08173
DB00540	P08172
DB00540	P11229
DB00540	P28335
DB00541	P68366
DB00541	P07437
DB00542	P12821
DB00543	P21917
DB00543	P14867
DB00543	P28222
DB00543	P21728
DB00543	P28223
DB00543	P23975
DB00543	P31645
DB00543	P35462
DB00543	P46098
DB00543	P35348
DB00543	P25100
DB00543	P35368
DB00543	P08913
DB00543	P18825
DB00543	P18089
DB00543	P35367
DB00543	P41595
DB00543	P08172
DB00543	P08173
DB00543	P08912
DB00543	P11229
DB00543	P20309
DB00543	P50406
DB00543	P14416
DB00543	P08908
DB00543	P34969
DB00543	Q9UN88
DB00543	Q16445
DB00543	P18507
DB00543	P18505
DB00543	O00591
DB00543	O14764
DB00543	P48169
DB00543	P47870
DB00543	Q8N1C3
DB00543	P31644
DB00543	P28472
DB00543	P47869
DB00543	P34903
DB00543	Q99928
DB00543	P78334
DB00543	Q9H3N8
DB00543	P28335
DB00544	P04818
DB00545	P22303
DB00545	P06276
DB00546	P28472
DB00546	P18505
DB00546	P47870
DB00546	P14867
DB00546	P31644
DB00546	P47869
DB00546	P24046
DB00546	Q8N1C3
DB00546	O14764
DB00546	P28476
DB00546	A8MPY1
DB00546	P34903
DB00546	P18507
DB00546	O00591
DB00546	P78334
DB00546	Q99928
DB00547	P04150
DB00548	P51857
DB00548	P31213
DB00548	P14679
DB00549	Q9Y271
DB00550	P07202
DB00551	P39900
DB00552	P00813
DB00554	P23219
DB00554	P35354
DB00555	Q99250
DB00557	P35367
DB00558	Q9Y3R4
DB00559	P25101
DB00559	P24530
DB00561	O14649
DB00561	Q9NPC2
DB00562	O43570
DB00562	Q16790
DB00562	P55017
DB00562	P22748
DB00562	P00915
DB00562	P00918
DB00563	P00374
DB00564	Q14524
DB00565	Q15822
DB00568	O60840
DB00568	P35367
DB00568	Q13698
DB00568	Q13936
DB00568	O43497
DB00568	O95180
DB00568	Q01668
DB00568	P08172
DB00568	P08173
DB00568	P08912
DB00568	P11229
DB00568	P20309
DB00568	P14416
DB00568	P21918
DB00568	P21728
DB00568	Q9P0X4
DB00569	P01008
DB00569	Q9BQ89
DB00570	Q71U36
DB00570	P05412
DB00570	Q9UJT1
DB00570	P23258
DB00570	Q9UJT0
DB00570	P07437
DB00571	P08908
DB00571	P07550
DB00571	P13945
DB00571	P08588
DB00571	P28222
DB00572	P20309
DB00572	P08173
DB00572	P11229
DB00572	P08912
DB00572	P08172
DB00573	P23219
DB00573	P35354
DB00574	P31645
DB00574	P28335
DB00574	P41595
DB00575	P08913
DB00579	P23975
DB00579	Q01959
DB00579	P31645
DB00580	P35354
DB00583	Q9UKG9
DB00583	Q9H015
DB00583	P47989
DB00583	P43155
DB00583	O76082
DB00583	P23141
DB00583	O43772
DB00583	P05164
DB00583	Q8N8R3
DB00583	P50416
DB00583	P23786
DB00584	P12821
DB00585	P25021
DB00586	P23219
DB00586	P14555
DB00586	P35499
DB00586	P09917
DB00586	O43526
DB00586	O43525
DB00586	P78348
DB00586	P35354
DB00587	Q9Y271
DB00588	P08235
DB00588	P04150
DB00588	P06401
DB00588	P47712
DB00589	P14416
DB00589	P18825
DB00589	P28222
DB00589	P35462
DB00589	P21917
DB00589	P28223
DB00589	P41595
DB00589	P08908
DB00589	P28221
DB00589	P18089
DB00589	P21918
DB00589	P08913
DB00589	P21728
DB00589	P28335
DB00590	P35348
DB00590	P35368
DB00590	Q9H252
DB00590	Q9NS40
DB00590	P25100
DB00590	Q12809
DB00591	P04150
DB00592	P28472
DB00593	O43497
DB00594	P51170
DB00594	P51168
DB00594	P51172
DB00594	P19634
DB00594	P00749
DB00594	P19801
DB00594	P37088
DB00594	P78348
DB00594	Q16515
DB00596	P04150
DB00598	P07550
DB00598	P08588
DB00598	P35348
DB00598	P25100
DB00598	P35368
DB00599	Q7L5A8
DB00599	P48169
DB00599	P42262
DB00599	P36544
DB00599	P14867
DB00599	P31644
DB00599	Q16445
DB00599	P47869
DB00599	Q13002
DB00599	P43681
DB00599	P34903
DB00600	P14679
DB00602	P28472
DB00602	O75311
DB00603	P03372
DB00603	P06401
DB00604	Q13639
DB00604	P46098
DB00604	P28223
DB00604	Q12809
DB00605	P23219
DB00605	P15121
DB00605	Q9Y5Y4
DB00605	P27361
DB00605	Q03181
DB00605	P35354
DB00606	P22748
DB00606	P54710
DB00606	P00915
DB00606	P00918
DB00608	P09210
DB00608	P01375
DB00608	Q9NR96
DB00610	P35348
DB00611	P41145
DB00611	P35372
DB00611	P41143
DB00612	P07550
DB00612	P08588
DB00613	P50135
DB00615	P07900
DB00615	P14625
DB00616	P12821
DB00616	P08473
DB00617	Q9P0X4
DB00619	P00519
DB00619	Q08345
DB00619	P10721
DB00619	P09619
DB00619	P07949
DB00619	P04629
DB00619	P07333
DB00619	P16234
DB00620	P04150
DB00621	P10275
DB00622	P08912
DB00622	Q08289
DB00622	P54289
DB00622	Q13936
DB00622	Q01064
DB00622	P25100
DB00622	Q01668
DB00622	P20309
DB00622	P0DP23
DB00622	P54750
DB00622	P35348
DB00622	P08173
DB00622	P08172
DB00622	P11229
DB00622	P35368
DB00623	P14416
DB00623	P0DP23
DB00623	P21728
DB00624	P10275
DB00626	P01023
DB00626	P14735
DB00627	P40261
DB00627	Q15274
DB00627	Q8TDS4
DB00627	P49019
DB00628	Q9UN88
DB00628	Q16445
DB00628	P18507
DB00628	P18505
DB00628	O00591
DB00628	O14764
DB00628	P48169
DB00628	P47870
